# t  J_up_x  J_up_y  J_dn_x  J_dn_y  J_spin_x  J_spin_y
9849.4 -0.000402207 3.11457e-05 0.00276063 -0.000443384 -0.00316284 0.00047453
9851.58 -0.000390911 3.01252e-05 0.00262351 -0.000436307 -0.00301442 0.000466433
9853.76 -0.000378986 2.90572e-05 0.00248208 -0.000428783 -0.00286106 0.00045784
9855.94 -0.000366423 2.7985e-05 0.00233656 -0.000420838 -0.00270298 0.000448823
9858.12 -0.000353236 2.69148e-05 0.00218719 -0.000412498 -0.00254043 0.000439413
9860.3 -0.000339465 2.58103e-05 0.00203419 -0.000403789 -0.00237366 0.0004296
9862.48 -0.000325145 2.46607e-05 0.00187779 -0.000394741 -0.00220293 0.000419402
9864.66 -0.000310279 2.3505e-05 0.00171823 -0.000385378 -0.00202851 0.000408883
9866.84 -0.000294872 2.23701e-05 0.00155577 -0.00037572 -0.00185064 0.00039809
9869.01 -0.000278962 2.1229e-05 0.00139067 -0.000365785 -0.00166964 0.000387014
9871.19 -0.000262596 2.0052e-05 0.00122317 -0.000355595 -0.00148577 0.000375647
9873.37 -0.00024579 1.88621e-05 0.00105353 -0.00034517 -0.00129932 0.000364033
9875.55 -0.000228547 1.77e-05 0.000882032 -0.000334525 -0.00111058 0.000352225
9877.73 -0.000210899 1.65574e-05 0.000708945 -0.000323669 -0.000919845 0.000340227
9879.91 -0.000192897 1.53949e-05 0.000534537 -0.000312616 -0.000727434 0.000328011
9882.09 -0.000174574 1.42129e-05 0.000359071 -0.00030138 -0.000533645 0.000315593
9884.27 -0.000155936 1.30541e-05 0.000182836 -0.000289969 -0.000338772 0.000303023
9886.45 -0.000137004 1.19328e-05 6.12626e-06 -0.000278388 -0.000143131 0.000290321
9888.63 -0.000117831 1.08123e-05 -0.000170779 -0.00026664 5.29477e-05 0.000277453
9890.8 -9.84628e-05 9.67018e-06 -0.00034761 -0.000254734 0.000249147 0.000264404
9892.98 -7.89134e-05 8.5387e-06 -0.000524082 -0.000242675 0.000445168 0.000251213
9895.16 -5.91967e-05 7.45092e-06 -0.000699892 -0.00023046 0.000640695 0.000237911
9897.34 -3.93585e-05 6.38481e-06 -0.000874749 -0.000218088 0.000835391 0.000224473
9899.52 -1.94544e-05 5.30196e-06 -0.00104838 -0.000205561 0.00102893 0.000210863
9901.7 4.89233e-07 4.21439e-06 -0.00122051 -0.000192881 0.001221 0.000197096
9903.88 2.04632e-05 3.16441e-06 -0.00139084 -0.000180045 0.0014113 0.000183209
9906.06 4.04326e-05 2.15195e-06 -0.00155908 -0.000167045 0.00159951 0.000169197
9908.24 6.03383e-05 1.13446e-06 -0.00172494 -0.000153879 0.00178528 0.000155014
9910.42 8.01411e-05 9.98e-08 -0.00188818 -0.000140548 0.00196832 0.000140648
9912.59 9.9831e-05 -9.13215e-07 -0.00204851 -0.000127049 0.00214834 0.000126136
9914.77 0.000119386 -1.88219e-06 -0.00220564 -0.000113374 0.00232503 0.000111492
9916.95 0.000138751 -2.84064e-06 -0.00235931 -9.95182e-05 0.00249806 9.66776e-05
9919.13 0.000157876 -3.82144e-06 -0.00250926 -8.54809e-05 0.00266714 8.16595e-05
9921.31 0.000176745 -4.8014e-06 -0.00265525 -7.12624e-05 0.002832 6.6461e-05
9923.49 0.000195347 -5.74228e-06 -0.00279702 -5.68575e-05 0.00299237 5.11152e-05
9925.67 0.000213639 -6.65794e-06 -0.0029343 -4.22605e-05 0.00314794 3.56026e-05
9927.85 0.000231564 -7.59198e-06 -0.00306687 -2.7472e-05 0.00329844 1.98801e-05
9930.03 0.000249096 -8.54425e-06 -0.00319452 -1.24961e-05 0.00344362 3.95188e-06
9932.21 0.000266232 -9.47254e-06 -0.00331702 2.66675e-06 0.00358325 -1.21393e-05
9934.39 0.000282945 -1.03666e-05 -0.00343413 1.80192e-05 0.00371707 -2.83858e-05
9936.56 0.00029918 -1.12673e-05 -0.00354566 3.35591e-05 0.00384484 -4.48263e-05
9938.74 0.000314899 -1.21978e-05 -0.00365142 4.92774e-05 0.00396632 -6.14751e-05
9940.92 0.0003301 -1.31252e-05 -0.00375124 6.51658e-05 0.00408134 -7.8291e-05
9943.1 0.000344774 -1.40185e-05 -0.00384492 8.12205e-05 0.0041897 -9.5239e-05
9945.28 0.000358876 -1.49028e-05 -0.0039323 9.74358e-05 0.00429118 -0.000112339
9947.46 0.00037236 -1.58174e-05 -0.00401324 0.000113798 0.0043856 -0.000129615
9949.64 0.000385216 -1.6749e-05 -0.0040876 0.000130289 0.00447282 -0.000147038
9951.82 0.000397452 -1.76553e-05 -0.00415525 0.000146897 0.00455271 -0.000164552
9954 0.00040904 -1.85382e-05 -0.00421607 0.000163608 0.00462511 -0.000182146
9956.18 0.000419932 -1.94406e-05 -0.00426994 0.000180405 0.00468987 -0.000199845
9958.35 0.00043011 -2.03725e-05 -0.0043168 0.000197261 0.00474691 -0.000217633
9960.53 0.000439585 -2.12939e-05 -0.00435657 0.000214151 0.00479615 -0.000235445
9962.71 0.000448352 -2.21829e-05 -0.00438916 0.000231054 0.00483751 -0.000253237
9964.89 0.000456373 -2.30721e-05 -0.00441453 0.000247947 0.0048709 -0.000271019
9967.07 0.000463616 -2.39913e-05 -0.00443264 0.000264795 0.00489625 -0.000288787
9969.25 0.000470093 -2.49145e-05 -0.00444348 0.000281563 0.00491357 -0.000306477
9971.43 0.000475819 -2.58029e-05 -0.00444702 0.000298218 0.00492284 -0.000324021
9973.61 0.000480768 -2.66692e-05 -0.00444326 0.000314729 0.00492403 -0.000341399
9975.79 0.000484909 -2.75525e-05 -0.00443222 0.000331059 0.00491713 -0.000358611
9977.97 0.000488242 -2.8448e-05 -0.00441393 0.000347161 0.00490217 -0.000375609
9980.14 0.000490794 -2.93119e-05 -0.00438844 0.000362992 0.00487923 -0.000392304
9982.32 0.000492562 -3.0133e-05 -0.00435578 0.000378514 0.00484834 -0.000408647
9984.5 0.000493517 -3.09473e-05 -0.00431602 0.000393686 0.00480954 -0.000424633
9986.68 0.00049365 -3.17709e-05 -0.00426925 0.000408457 0.0047629 -0.000440228
9988.86 0.000492989 -3.25678e-05 -0.00421555 0.000422775 0.00470854 -0.000455343
9991.04 0.000491554 -3.33068e-05 -0.00415504 0.000436595 0.00464659 -0.000469902
9993.22 0.000489326 -3.40092e-05 -0.0040878 0.000449875 0.00457712 -0.000483884
9995.4 0.00048629 -3.4706e-05 -0.00401396 0.000462563 0.00450025 -0.000497269
9997.58 0.000482466 -3.53782e-05 -0.00393369 0.000474606 0.00441615 -0.000509984
9999.76 0.000477891 -3.59837e-05 -0.00384711 0.000485953 0.004325 -0.000521937
10001.9 0.000472566 -3.65235e-05 -0.00375437 0.000496562 0.00422694 -0.000533085
10004.1 0.000466471 -3.70328e-05 -0.00365564 0.000506388 0.00412211 -0.00054342
10006.3 0.00045962 -3.75134e-05 -0.0035511 0.000515379 0.00401072 -0.000552892
10008.5 0.000452053 -3.79243e-05 -0.00344094 0.000523486 0.00389299 -0.00056141
10010.7 0.000443792 -3.82462e-05 -0.00332534 0.00053067 0.00376914 -0.000568916
10012.8 0.000434825 -3.85077e-05 -0.0032045 0.000536893 0.00363933 -0.000575401
10015 0.000425154 -3.87293e-05 -0.00307863 0.000542116 0.00350379 -0.000580845
10017.2 0.000414818 -3.88816e-05 -0.00294796 0.000546294 0.00336278 -0.000585176
10019.4 0.000403854 -3.89307e-05 -0.0028127 0.000549396 0.00321655 -0.000588326
10021.5 0.000392266 -3.88912e-05 -0.00267306 0.000551394 0.00306533 -0.000590285
10023.7 0.000380049 -3.87948e-05 -0.0025293 0.000552265 0.00290935 -0.000591059
10025.9 0.000367233 -3.86307e-05 -0.00238165 0.000551977 0.00274889 -0.000590608
10028.1 0.000353865 -3.83598e-05 -0.00223037 0.000550509 0.00258423 -0.000588869
10030.3 0.000339965 -3.79789e-05 -0.00207568 0.000547846 0.00241565 -0.000585825
10032.4 0.00032553 -3.75222e-05 -0.00191785 0.000543982 0.00224338 -0.000581505
10034.6 0.000310578 -3.6999e-05 -0.00175713 0.000538906 0.00206771 -0.000575905
10036.8 0.000295158 -3.63752e-05 -0.00159379 0.000532609 0.00188895 -0.000568984
10039 0.000279307 -3.56315e-05 -0.00142809 0.00052509 0.0017074 -0.000560722
10041.2 0.000263028 -3.47953e-05 -0.00126029 0.000516362 0.00152332 -0.000551157
10043.3 0.00024633 -3.38929e-05 -0.00109065 0.000506434 0.00133698 -0.000540326
10045.5 0.000229255 -3.29038e-05 -0.00091945 0.000495314 0.00114871 -0.000528218
10047.7 0.000211854 -3.1798e-05 -0.000746963 0.000483019 0.000958817 -0.000514817
10049.9 0.00019414 -3.05897e-05 -0.000573447 0.000469575 0.000767587 -0.000500165
10052.1 0.000176119 -2.93154e-05 -0.00039917 0.000455013 0.000575289 -0.000484328
10054.2 0.000157822 -2.79733e-05 -0.000224413 0.000439361 0.000382235 -0.000467335
10056.4 0.000139303 -2.65308e-05 -4.94488e-05 0.00042265 0.000188752 -0.000449181
10058.6 0.000120593 -2.49858e-05 0.000125461 0.00040492 -4.86789e-06 -0.000429906
10060.8 0.000101695 -2.3376e-05 0.000300054 0.000386219 -0.000198359 -0.000409595
10062.9 8.26301e-05 -2.17191e-05 0.000474057 0.000366596 -0.000391427 -0.000388315
10065.1 6.345e-05 -1.99888e-05 0.000647197 0.000346094 -0.000583747 -0.000366083
10067.3 4.41976e-05 -1.81679e-05 0.000819216 0.000324766 -0.000775018 -0.000342933
10069.5 2.48838e-05 -1.62864e-05 0.000989861 0.000302671 -0.000964977 -0.000318957
10071.7 5.51898e-06 -1.43777e-05 0.00115887 0.000279873 -0.00115335 -0.00029425
10073.8 -1.3854e-05 -1.24295e-05 0.00132599 0.000256431 -0.00133984 -0.00026886
10076 -3.31836e-05 -1.04147e-05 0.00149095 0.000232404 -0.00152413 -0.000242818
10078.2 -5.24486e-05 -8.3485e-06 0.00165352 0.000207859 -0.00170597 -0.000216207
10080.4 -7.16439e-05 -6.27233e-06 0.00181345 0.000182869 -0.0018851 -0.000189142
10082.6 -9.0739e-05 -4.19223e-06 0.00197051 0.000157505 -0.00206125 -0.000161698
10084.7 -0.000109681 -2.07915e-06 0.00212444 0.000131831 -0.00223412 -0.00013391
10086.9 -0.000128436 6.93701e-08 0.00227502 0.000105916 -0.00240345 -0.000105847
10089.1 -0.000146999 2.21349e-06 0.00242202 7.98357e-05 -0.00256902 -7.76222e-05
10091.3 -0.000165354 4.329e-06 0.00256523 5.36656e-05 -0.00273059 -4.93366e-05
10093.5 -0.000183451 6.43821e-06 0.00270442 2.74744e-05 -0.00288787 -2.10362e-05
10095.6 -0.000201247 8.55983e-06 0.00283937 1.32835e-06 -0.00304062 7.23148e-06
10097.8 -0.000218733 1.06649e-05 0.0029699 -2.47006e-05 -0.00318863 3.53655e-05
10100 -0.0002359 1.27158e-05 0.00309579 -5.0538e-05 -0.00333169 6.32538e-05
10102.2 -0.000252713 1.47209e-05 0.00321685 -7.61154e-05 -0.00346957 9.08363e-05
10104.3 -0.000269122 1.67093e-05 0.0033329 -0.000101371 -0.00360202 0.000118081
10106.5 -0.000285107 1.86698e-05 0.00344375 -0.000126243 -0.00372885 0.000144913
10108.7 -0.000300669 2.05599e-05 0.00354924 -0.000150665 -0.00384991 0.000171224
10110.9 -0.000315784 2.23696e-05 0.00364921 -0.000174572 -0.00396499 0.000196941
10113.1 -0.000330405 2.41302e-05 0.00374348 -0.00019791 -0.00407388 0.00022204
10115.2 -0.000344501 2.58507e-05 0.00383191 -0.00022063 -0.00417641 0.000246481
10117.4 -0.000358074 2.74939e-05 0.00391438 -0.000242677 -0.00427245 0.000270171
10119.6 -0.000371113 2.90327e-05 0.00399074 -0.000264 -0.00436186 0.000293032
10121.8 -0.000383581 3.04901e-05 0.00406087 -0.000284552 -0.00444445 0.000315042
10124 -0.00039544 3.18931e-05 0.00412465 -0.000304296 -0.00452009 0.000336189
10126.1 -0.000406684 3.32195e-05 0.00418199 -0.000323197 -0.00458868 0.000356416
10128.3 -0.000417317 3.44309e-05 0.0042328 -0.000341215 -0.00465012 0.000375646
10130.5 -0.000427313 3.55344e-05 0.00427698 -0.000358318 -0.00470429 0.000393853
10132.7 -0.000436632 3.65666e-05 0.00431445 -0.000374483 -0.00475108 0.000411049
10134.9 -0.000445262 3.7527e-05 0.00434515 -0.000389688 -0.00479041 0.000427215
10137 -0.000453211 3.83758e-05 0.00436905 -0.000403915 -0.00482226 0.000442291
10139.2 -0.000460471 3.91005e-05 0.00438608 -0.000417144 -0.00484655 0.000456245
10141.4 -0.000467006 3.97366e-05 0.00439621 -0.000429364 -0.00486321 0.000469101
10143.6 -0.000472793 4.03055e-05 0.00439941 -0.000440572 -0.0048722 0.000480878
10145.8 -0.000477845 4.07774e-05 0.00439569 -0.000450765 -0.00487353 0.000491543
10147.9 -0.000482168 4.11232e-05 0.00438504 -0.00045994 -0.00486721 0.000501063
10150.1 -0.000485736 4.13658e-05 0.00436746 -0.000468097 -0.0048532 0.000509463
10152.3 -0.000488521 4.15429e-05 0.00434298 -0.000475247 -0.0048315 0.00051679
10154.5 -0.00049053 4.16438e-05 0.00431162 -0.000481403 -0.00480215 0.000523046
10156.6 -0.000491784 4.16309e-05 0.00427344 -0.000486575 -0.00476523 0.000528206
10158.8 -0.000492271 4.15077e-05 0.0042285 -0.000490778 -0.00472077 0.000532286
10161 -0.000491964 4.13168e-05 0.00417683 -0.00049403 -0.00466879 0.000535347
10163.2 -0.000490861 4.10707e-05 0.00411851 -0.000496357 -0.00460937 0.000537428
10165.4 -0.000488989 4.07348e-05 0.00405366 -0.000497783 -0.00454265 0.000538518
10167.5 -0.000486356 4.02922e-05 0.00398235 -0.00049833 -0.00446871 0.000538622
10169.7 -0.000482941 3.97781e-05 0.00390469 -0.000498025 -0.00438763 0.000537803
10171.9 -0.000478732 3.92248e-05 0.00382078 -0.0004969 -0.00429951 0.000536125
10174.1 -0.000473757 3.8612e-05 0.00373077 -0.000494989 -0.00420453 0.000533601
10176.3 -0.00046804 3.79079e-05 0.00363479 -0.000492321 -0.00410284 0.000530229
10178.4 -0.000461575 3.71301e-05 0.00353299 -0.000488927 -0.00399457 0.000526057
10180.6 -0.000454345 3.63221e-05 0.00342551 -0.000484841 -0.00387985 0.000521164
10182.8 -0.000446368 3.54844e-05 0.00331251 -0.000480101 -0.00375887 0.000515586
10185 -0.000437685 3.45807e-05 0.00319418 -0.000474741 -0.00363186 0.000509322
10187.2 -0.000428304 3.36067e-05 0.00307069 -0.000468792 -0.003499 0.000502399
10189.3 -0.000418211 3.26046e-05 0.00294224 -0.000462287 -0.00336045 0.000494892
10191.5 -0.000407415 3.15965e-05 0.002809 -0.000455263 -0.00321642 0.000486859
10193.7 -0.00039596 3.05532e-05 0.0026712 -0.000447753 -0.00306716 0.000478306
10195.9 -0.000383873 2.94509e-05 0.00252905 -0.000439789 -0.00291293 0.00046924
10198 -0.00037115 2.83184e-05 0.00238277 -0.000431398 -0.00275392 0.000459716
10200.2 -0.00035779 2.71937e-05 0.00223256 -0.000422611 -0.00259035 0.000449805
10202.4 -0.000343833 2.60644e-05 0.00207867 -0.00041346 -0.0024225 0.000439524
10204.6 -0.000329324 2.48949e-05 0.00192135 -0.000403971 -0.00225067 0.000428865
10206.8 -0.000314273 2.36934e-05 0.00176083 -0.000394165 -0.0020751 0.000417859
10208.9 -0.000298676 2.25029e-05 0.00159735 -0.000384068 -0.00189603 0.000406571
10211.1 -0.00028256 2.13322e-05 0.00143117 -0.000373701 -0.00171373 0.000395033
10213.3 -0.000265982 2.01455e-05 0.00126256 -0.000363087 -0.00152854 0.000383233
10215.5 -0.00024897 1.89287e-05 0.00109179 -0.000352241 -0.00134076 0.00037117
10217.7 -0.000231523 1.77178e-05 0.000919099 -0.000341178 -0.00115062 0.000358896
10219.8 -0.000213658 1.65406e-05 0.000744769 -0.000329914 -0.000958427 0.000346454
10222 -0.000195428 1.53724e-05 0.000569079 -0.000318462 -0.000764506 0.000333834
10224.2 -0.000176882 1.4182e-05 0.000392314 -0.000306832 -0.000569196 0.000321014
10226.4 -0.000158029 1.29883e-05 0.000214751 -0.000295032 -0.000372779 0.00030802
10228.6 -0.000138875 1.18304e-05 3.66604e-05 -0.000283067 -0.000175535 0.000294898
10230.7 -0.000119466 1.07022e-05 -0.000141668 -0.000270947 2.22022e-05 0.000281649
10232.9 -9.98635e-05 9.56536e-06 -0.000319938 -0.000258675 0.000220074 0.00026824
10235.1 -8.00926e-05 8.41668e-06 -0.00049786 -0.000246251 0.000417768 0.000254668
10237.3 -6.01556e-05 7.29525e-06 -0.000675156 -0.000233677 0.000615001 0.000240973
10239.4 -4.00843e-05 6.21595e-06 -0.000851542 -0.000220954 0.000811457 0.00022717
10241.6 -1.99429e-05 5.14467e-06 -0.00102672 -0.000208082 0.00100677 0.000213227
10243.8 2.24515e-07 4.05772e-06 -0.00120039 -0.000195059 0.00120061 0.000199116
10246 2.04116e-05 2.9829e-06 -0.00137227 -0.00018188 0.00139269 0.000184863
10248.2 4.06018e-05 1.95154e-06 -0.0015421 -0.000168543 0.0015827 0.000170494
10250.3 6.07376e-05 9.44241e-07 -0.00170957 -0.000155046 0.00177031 0.00015599
10252.5 8.07605e-05 -7.60439e-08 -0.0018744 -0.000141385 0.00195516 0.000141309
10254.7 0.000100652 -1.10081e-06 -0.00203631 -0.000127555 0.00213696 0.000126454
10256.9 0.000120408 -2.09154e-06 -0.00219504 -0.00011355 0.00231545 0.000111459
10259.1 0.000139985 -3.0471e-06 -0.00235031 -9.93701e-05 0.0024903 9.6323e-05
10261.2 0.000159318 -4.00677e-06 -0.00250186 -8.50107e-05 0.00266118 8.10039e-05
10263.4 0.000178374 -4.98385e-06 -0.00264941 -7.04675e-05 0.00282779 6.54836e-05
10265.6 0.00019715 -5.94419e-06 -0.00279273 -5.57371e-05 0.00298988 4.97929e-05
10267.8 0.000215624 -6.86663e-06 -0.00293157 -4.08187e-05 0.00314719 3.39521e-05
10270 0.000233735 -7.78097e-06 -0.00306567 -2.57122e-05 0.00329941 1.79312e-05
10272.1 0.000251435 -8.71816e-06 -0.00319481 -1.04162e-05 0.00344625 1.69807e-06
10274.3 0.000268718 -9.65872e-06 -0.00331877 5.06976e-06 0.00358748 -1.47285e-05
10276.5 0.000285577 -1.05681e-05 -0.00343732 2.07433e-05 0.0037229 -3.13114e-05
10278.7 0.000301965 -1.14577e-05 -0.00355027 3.65997e-05 0.00385223 -4.80575e-05
10280.8 0.000317827 -1.2367e-05 -0.0036574 5.26347e-05 0.00397523 -6.50017e-05
10283 0.000333145 -1.32966e-05 -0.00375854 6.8844e-05 0.00409169 -8.21407e-05
10285.2 0.000347925 -1.42093e-05 -0.00385351 8.52204e-05 0.00420144 -9.94297e-05
10287.4 0.000362139 -1.50954e-05 -0.00394215 0.000101753 0.00430429 -0.000116848
10289.6 0.000375733 -1.59904e-05 -0.0040243 0.000118429 0.00440004 -0.00013442
10291.7 0.000388679 -1.69149e-05 -0.00409982 0.000135239 0.0044885 -0.000152154
10293.9 0.000400982 -1.78398e-05 -0.00416857 0.000152168 0.00456955 -0.000170008
10296.1 0.000412637 -1.87375e-05 -0.00423045 0.000169199 0.00464309 -0.000187936
10298.3 0.000423602 -1.96296e-05 -0.00428535 0.00018631 0.00470895 -0.00020594
10300.5 0.000433836 -2.05496e-05 -0.00433317 0.000203482 0.00476701 -0.000224031
10302.6 0.000443344 -2.14848e-05 -0.00437384 0.000220692 0.00481718 -0.000242177
10304.8 0.000452135 -2.23981e-05 -0.0044073 0.000237916 0.00485943 -0.000260314
10307 0.000460185 -2.32909e-05 -0.00443349 0.000255124 0.00489367 -0.000278415
10309.2 0.000467453 -2.41997e-05 -0.00445237 0.000272284 0.00491982 -0.000296484
10311.4 0.000473932 -2.51308e-05 -0.00446391 0.000289367 0.00493785 -0.000314498
10313.5 0.000479642 -2.60478e-05 -0.00446812 0.000306339 0.00494776 -0.000332387
10315.7 0.00048458 -2.69323e-05 -0.00446499 0.000323162 0.00494957 -0.000350095
10317.9 0.000488711 -2.78126e-05 -0.00445453 0.000339796 0.00494324 -0.000367608
10320.1 0.000492019 -2.87114e-05 -0.00443678 0.0003562 0.00492879 -0.000384911
10322.3 0.000494524 -2.9603e-05 -0.00441176 0.000372334 0.00490628 -0.000401937
10324.4 0.000496243 -3.04538e-05 -0.00437955 0.000388154 0.00487579 -0.000418608
10326.6 0.000497156 -3.12759e-05 -0.00434021 0.000403611 0.00483737 -0.000434887
10328.8 0.000497239 -3.21012e-05 -0.00429382 0.000418658 0.00479106 -0.000450759
10331 0.000496509 -3.29209e-05 -0.00424045 0.000433248 0.00473696 -0.000466169
10333.1 0.000494993 -3.3695e-05 -0.00418023 0.000447334 0.00467523 -0.000481029
10335.3 0.000492694 -3.44163e-05 -0.00411328 0.000460863 0.00460597 -0.000495279
10337.5 0.000489587 -3.5116e-05 -0.0040397 0.000473784 0.00452929 -0.0005089
10339.7 0.000485678 -3.58036e-05 -0.00395964 0.000486046 0.00444532 -0.000521849
10341.9 0.000481003 -3.64434e-05 -0.00387324 0.000497602 0.00435425 -0.000534046
10344 0.000475581 -3.70099e-05 -0.00378068 0.000508402 0.00425626 -0.000545412
10346.2 0.000469399 -3.7525e-05 -0.00368211 0.000518394 0.00415151 -0.000555919
10348.4 0.000462452 -3.80129e-05 -0.00357771 0.000527529 0.00404016 -0.000565542
10350.6 0.000454775 -3.8451e-05 -0.00346765 0.000535765 0.00392243 -0.000574216
10352.8 0.000446401 -3.88022e-05 -0.00335215 0.000543056 0.00379855 -0.000581858
10354.9 0.000437332 -3.90723e-05 -0.00323141 0.000549359 0.00366874 -0.000588431
10357.1 0.00042756 -3.92933e-05 -0.00310563 0.00055463 0.00353319 -0.000593924
10359.3 0.000417111 -3.94611e-05 -0.00297501 0.000558835 0.00339212 -0.000598296
10361.5 0.000406027 -3.95365e-05 -0.0028398 0.00056194 0.00324583 -0.000601476
10363.7 0.000394329 -3.95069e-05 -0.00270022 0.000563912 0.00309455 -0.000603419
10365.8 0.000382009 -3.94029e-05 -0.00255652 0.000564722 0.00293852 -0.000604125
10368 0.000369082 -3.92398e-05 -0.00240891 0.000564345 0.00277799 -0.000603585
10370.2 0.000355595 -3.89863e-05 -0.00225765 0.000562763 0.00261324 -0.000601749
10372.4 0.000341582 -3.86145e-05 -0.00210299 0.000559959 0.00244458 -0.000598573
10374.5 0.000327046 -3.81447e-05 -0.0019452 0.000555919 0.00227225 -0.000594064
10376.7 0.000311991 -3.76073e-05 -0.00178451 0.000550634 0.00209651 -0.000588241
10378.9 0.00029646 -3.69875e-05 -0.00162119 0.000544101 0.00191765 -0.000581089
10381.1 0.000280499 -3.62491e-05 -0.00145551 0.000536324 0.00173601 -0.000572573
10383.3 0.000264122 -3.53962e-05 -0.00128773 0.000527307 0.00155186 -0.000562703
10385.4 0.000247332 -3.4466e-05 -0.00111812 0.000517057 0.00136546 -0.000551523
10387.6 0.00023016 -3.34644e-05 -0.000946939 0.000505589 0.0011771 -0.000539054
10389.8 0.000212657 -3.2357e-05 -0.000774457 0.000492926 0.000987113 -0.000525283
10392 0.000194853 -3.11305e-05 -0.000600955 0.00047909 0.000795808 -0.00051022
10394.2 0.000176752 -2.98185e-05 -0.0004267 0.000464107 0.000603451 -0.000493926
10396.3 0.000158372 -2.84467e-05 -0.000251949 0.00044801 0.000410322 -0.000476456
10398.5 0.000139766 -2.69925e-05 -7.69748e-05 0.000430835 0.000216741 -0.000457828
10400.7 0.000120975 -2.54287e-05 9.79446e-05 0.000412626 2.30308e-05 -0.000438055
10402.9 0.00010201 -2.37764e-05 0.000272539 0.000393426 -0.000170529 -0.000417203
10405.1 8.28809e-05 -2.20749e-05 0.000446554 0.000373281 -0.000363673 -0.000395356
10407.2 6.36305e-05 -2.03202e-05 0.000619731 0.000352242 -0.000556101 -0.000372563
10409.4 4.43105e-05 -1.84798e-05 0.000791798 0.000330368 -0.000747488 -0.000348848
10411.6 2.4942e-05 -1.65567e-05 0.000962488 0.000307717 -0.000937546 -0.000324274
10413.8 5.52976e-06 -1.45936e-05 0.00113155 0.000284347 -0.00112602 -0.00029894
10415.9 -1.38947e-05 -1.26076e-05 0.00129874 0.00026032 -0.00131263 -0.000272928
10418.1 -3.32772e-05 -1.05708e-05 0.0014638 0.000235706 -0.00149708 -0.000246276
10420.3 -5.25844e-05 -8.46833e-06 0.00162648 0.000210572 -0.00167907 -0.00021904
10422.5 -7.18112e-05 -6.33498e-06 0.00178653 0.000184986 -0.00185834 -0.000191321
10424.7 -9.09392e-05 -4.20577e-06 0.00194372 0.000159019 -0.00203466 -0.000163224
10426.8 -0.000109918 -2.06638e-06 0.00209782 0.000132741 -0.00220774 -0.000134808
10429 -0.000128703 1.10759e-07 0.00224859 0.000106229 -0.00237729 -0.000106119
10431.2 -0.000147285 2.30709e-06 0.00239579 7.95562e-05 -0.00254307 -7.72491e-05
10433.4 -0.000165655 4.47835e-06 0.00253921 5.27928e-05 -0.00270487 -4.83145e-05
10435.6 -0.000183773 6.61958e-06 0.00267865 2.6012e-05 -0.00286242 -1.93925e-05
10437.7 -0.000201589 8.76214e-06 0.00281389 -7.11538e-07 -0.00301547 9.47368e-06
10439.9 -0.000219081 1.09078e-05 0.0029447 -2.73045e-05 -0.00316378 3.82123e-05
10442.1 -0.000236249 1.30142e-05 0.0030709 -5.36972e-05 -0.00330715 6.67114e-05
10444.3 -0.000253068 1.50567e-05 0.00319231 -7.98217e-05 -0.00344538 9.48784e-05
10446.5 -0.000269486 1.70603e-05 0.00330874 -0.000105609 -0.00357822 0.00012267
10448.6 -0.00028547 1.90456e-05 0.00341999 -0.000130992 -0.00370546 0.000150037
10450.8 -0.000301021 2.09827e-05 0.0035259 -0.000155906 -0.00382692 0.000176888
10453 -0.000316128 2.28328e-05 0.0036263 -0.000180291 -0.00394243 0.000203124
10455.2 -0.000330748 2.4606e-05 0.00372106 -0.000204091 -0.0040518 0.000228697
10457.4 -0.000344837 2.63346e-05 0.00381 -0.000227246 -0.00415484 0.00025358
10459.5 -0.00035839 2.8009e-05 0.00389299 -0.000249703 -0.00425139 0.000277712
10461.7 -0.000371411 2.9586e-05 0.0039699 -0.000271415 -0.00434131 0.000301001
10463.9 -0.000383869 3.10562e-05 0.00404061 -0.000292336 -0.00442448 0.000323392
10466.1 -0.000395716 3.24536e-05 0.00410502 -0.000312423 -0.00450073 0.000344877
10468.2 -0.000406936 3.37907e-05 0.00416299 -0.000331636 -0.00456993 0.000365427
10470.4 -0.000417541 3.50315e-05 0.00421445 -0.000349941 -0.00463199 0.000384972
10472.6 -0.000427518 3.61488e-05 0.0042593 -0.000367307 -0.00468682 0.000403456
10474.8 -0.000436824 3.71673e-05 0.00429749 -0.000383709 -0.00473432 0.000420877
10477 -0.000445429 3.81173e-05 0.00432894 -0.000399122 -0.00477437 0.000437239
10479.1 -0.000453344 3.89801e-05 0.00435359 -0.000413525 -0.00480693 0.000452505
10481.3 -0.000460577 3.97179e-05 0.00437139 -0.000426906 -0.00483197 0.000466624
10483.5 -0.000467095 4.03382e-05 0.00438233 -0.000439253 -0.00484942 0.000479591
10485.7 -0.000472861 4.08798e-05 0.00438637 -0.000450559 -0.00485923 0.000491439
10487.9 -0.000477878 4.13462e-05 0.0043835 -0.00046082 -0.00486138 0.000502166
10490 -0.000482167 4.17002e-05 0.00437372 -0.000470035 -0.00485588 0.000511735
10492.2 -0.000485714 4.19295e-05 0.00435703 -0.000478211 -0.00484275 0.000520141
10494.4 -0.000488482 4.20698e-05 0.00433348 -0.000485355 -0.00482196 0.000527424
10496.6 -0.000490462 4.21457e-05 0.00430307 -0.000491476 -0.00479353 0.000533621
